  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2508                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  13.300   1.8064   0.00000  -0.00134  -0.0767   0.0000   0.0000   0.0000   0.0000
  13.400   1.8177   0.00000  -0.00135  -0.0768   0.0000   0.0000   0.0000   0.0000
  13.500   1.8290   0.00000  -0.00136  -0.0769   0.0000   0.0000   0.0000   0.0000
  13.600   1.8402   0.00000  -0.00137  -0.0770   0.0000   0.0000   0.0000   0.0000
  13.700   1.8515   0.00000  -0.00138  -0.0771   0.0000   0.0000   0.0000   0.0000
  13.800   1.8627   0.00000  -0.00139  -0.0771   0.0000   0.0000   0.0000   0.0000
  13.900   1.8740   0.00000  -0.00140  -0.0772   0.0000   0.0000   0.0000   0.0000
  14.000   1.8852   0.00000  -0.00141  -0.0773   0.0000   0.0000   0.0000   0.0000
  14.100   1.8965   0.00000  -0.00141  -0.0774   0.0000   0.0000   0.0000   0.0000
  14.200   1.9077   0.00000  -0.00142  -0.0775   0.0000   0.0000   0.0000   0.0000
  14.300   1.9190   0.00000  -0.00143  -0.0776   0.0000   0.0000   0.0000   0.0000
  14.400   1.9302   0.00000  -0.00144  -0.0776   0.0000   0.0000   0.0000   0.0000
  14.500   1.9414   0.00000  -0.00145  -0.0777   0.0000   0.0000   0.0000   0.0000
  14.600   1.9526   0.00000  -0.00146  -0.0778   0.0000   0.0000   0.0000   0.0000
  14.700   1.9638   0.00000  -0.00147  -0.0779   0.0000   0.0000   0.0000   0.0000
  14.800   1.9750   0.00000  -0.00148  -0.0780   0.0000   0.0000   0.0000   0.0000
  14.900   1.9862   0.00000  -0.00149  -0.0781   0.0000   0.0000   0.0000   0.0000
  15.000   1.9974   0.00000  -0.00150  -0.0781   0.0000   0.0000   0.0000   0.0000
