  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1408                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  11.400   1.4466   0.00000  -0.00115  -0.0372   0.0000   0.0000   0.0000   0.0000
  11.500   1.4580   0.00000  -0.00116  -0.0373   0.0000   0.0000   0.0000   0.0000
  11.600   1.4695   0.00000  -0.00117  -0.0374   0.0000   0.0000   0.0000   0.0000
  11.700   1.4809   0.00000  -0.00117  -0.0375   0.0000   0.0000   0.0000   0.0000
  11.800   1.4923   0.00000  -0.00118  -0.0376   0.0000   0.0000   0.0000   0.0000
  11.900   1.5037   0.00000  -0.00119  -0.0376   0.0000   0.0000   0.0000   0.0000
  12.000   1.5151   0.00000  -0.00120  -0.0377   0.0000   0.0000   0.0000   0.0000
  12.100   1.5265   0.00000  -0.00120  -0.0378   0.0000   0.0000   0.0000   0.0000
  12.200   1.5379   0.00000  -0.00121  -0.0379   0.0000   0.0000   0.0000   0.0000
  12.300   1.5493   0.00000  -0.00122  -0.0380   0.0000   0.0000   0.0000   0.0000
  12.400   1.5607   0.00000  -0.00123  -0.0381   0.0000   0.0000   0.0000   0.0000
  12.500   1.5721   0.00000  -0.00123  -0.0382   0.0000   0.0000   0.0000   0.0000
  12.600   1.5835   0.00000  -0.00124  -0.0382   0.0000   0.0000   0.0000   0.0000
  12.700   1.5948   0.00000  -0.00125  -0.0383   0.0000   0.0000   0.0000   0.0000
  12.800   1.6062   0.00000  -0.00126  -0.0384   0.0000   0.0000   0.0000   0.0000
  12.900   1.6176   0.00000  -0.00127  -0.0385   0.0000   0.0000   0.0000   0.0000
  13.000   1.6289   0.00000  -0.00127  -0.0386   0.0000   0.0000   0.0000   0.0000
  13.100   1.6403   0.00000  -0.00128  -0.0387   0.0000   0.0000   0.0000   0.0000
  13.200   1.6517   0.00000  -0.00129  -0.0387   0.0000   0.0000   0.0000   0.0000
  13.300   1.6630   0.00000  -0.00130  -0.0388   0.0000   0.0000   0.0000   0.0000
  13.400   1.6743   0.00000  -0.00131  -0.0389   0.0000   0.0000   0.0000   0.0000
  13.500   1.6857   0.00000  -0.00132  -0.0390   0.0000   0.0000   0.0000   0.0000
  13.600   1.6970   0.00000  -0.00132  -0.0391   0.0000   0.0000   0.0000   0.0000
  13.700   1.7083   0.00000  -0.00133  -0.0392   0.0000   0.0000   0.0000   0.0000
  13.800   1.7197   0.00000  -0.00134  -0.0392   0.0000   0.0000   0.0000   0.0000
  13.900   1.7310   0.00000  -0.00135  -0.0393   0.0000   0.0000   0.0000   0.0000
  14.000   1.7423   0.00000  -0.00136  -0.0394   0.0000   0.0000   0.0000   0.0000
  14.100   1.7536   0.00000  -0.00137  -0.0395   0.0000   0.0000   0.0000   0.0000
  14.200   1.7649   0.00000  -0.00138  -0.0396   0.0000   0.0000   0.0000   0.0000
  14.300   1.7762   0.00000  -0.00138  -0.0397   0.0000   0.0000   0.0000   0.0000
  14.400   1.7875   0.00000  -0.00139  -0.0397   0.0000   0.0000   0.0000   0.0000
  14.500   1.7988   0.00000  -0.00140  -0.0398   0.0000   0.0000   0.0000   0.0000
  14.600   1.8100   0.00000  -0.00141  -0.0399   0.0000   0.0000   0.0000   0.0000
  14.700   1.8213   0.00000  -0.00142  -0.0400   0.0000   0.0000   0.0000   0.0000
  14.800   1.8326   0.00000  -0.00143  -0.0401   0.0000   0.0000   0.0000   0.0000
  14.900   1.8438   0.00000  -0.00144  -0.0402   0.0000   0.0000   0.0000   0.0000
  15.000   1.8551   0.00000  -0.00145  -0.0402   0.0000   0.0000   0.0000   0.0000
