  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2208                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  13.300   1.7526   0.00000  -0.00125  -0.0511   0.0000   0.0000   0.0000   0.0000
  13.400   1.7639   0.00000  -0.00126  -0.0512   0.0000   0.0000   0.0000   0.0000
  13.500   1.7752   0.00000  -0.00127  -0.0513   0.0000   0.0000   0.0000   0.0000
  13.600   1.7865   0.00000  -0.00128  -0.0514   0.0000   0.0000   0.0000   0.0000
  13.700   1.7978   0.00000  -0.00129  -0.0516   0.0000   0.0000   0.0000   0.0000
  13.800   1.8091   0.00000  -0.00130  -0.0517   0.0000   0.0000   0.0000   0.0000
  13.900   1.8204   0.00000  -0.00130  -0.0518   0.0000   0.0000   0.0000   0.0000
  14.000   1.8317   0.00000  -0.00131  -0.0519   0.0000   0.0000   0.0000   0.0000
  14.100   1.8429   0.00000  -0.00132  -0.0520   0.0000   0.0000   0.0000   0.0000
  14.200   1.8542   0.00000  -0.00133  -0.0521   0.0000   0.0000   0.0000   0.0000
  14.300   1.8655   0.00000  -0.00134  -0.0523   0.0000   0.0000   0.0000   0.0000
  14.400   1.8767   0.00000  -0.00135  -0.0524   0.0000   0.0000   0.0000   0.0000
  14.500   1.8880   0.00000  -0.00136  -0.0525   0.0000   0.0000   0.0000   0.0000
  14.600   1.8992   0.00000  -0.00137  -0.0526   0.0000   0.0000   0.0000   0.0000
  14.700   1.9104   0.00000  -0.00138  -0.0527   0.0000   0.0000   0.0000   0.0000
  14.800   1.9217   0.00000  -0.00139  -0.0529   0.0000   0.0000   0.0000   0.0000
  14.900   1.9329   0.00000  -0.00140  -0.0530   0.0000   0.0000   0.0000   0.0000
  15.000   1.9441   0.00000  -0.00141  -0.0531   0.0000   0.0000   0.0000   0.0000
